log_leafNP_sitemean,Species,log_leafNP
1.011776142,Tilia amurensis,1.051538391
1.011776142,Tilia amurensis,1.059184618
1.011776142,Tilia amurensis,0.969881644
1.011776142,Tilia mandshurica,1.176958981
1.011776142,Tilia mandshurica,1.078456818
1.011776142,Tilia mandshurica,1.008600172
1.011776142,Tilia mandshurica,0.910624405
1.011776142,Tilia mandshurica,1.14176323
1.011776142,Ulmus japonica,0.915399835
1.011776142,Ulmus japonica,0.991226076
1.011776142,Ulmus japonica,1.146438135
1.011776142,Ulmus japonica,1.101059355
1.011776142,Ulmus japonica,1.16790781
1.011776142,Ulmus macrocarpa,1.071513805
1.011776142,Ulmus macrocarpa,1.171726454
1.011776142,Ulmus macrocarpa,1.176669933
1.011776142,Ulmus macrocarpa,1.191730393
1.011776142,Ulmus macrocarpa,1.203304916
1.011776142,Vitis amurensis,0.903089987
1.011776142,Vitis amurensis,0.962369336
1.011776142,Vitis amurensis,1.047664195
1.173145921,Quercus mongolica,1.14176323
1.173145921,Lespedeza bicolor,1.333447274
1.173145921,Populus davidiana,1.216957207
1.173145921,Rhamnus davurica,1.236789099
1.173145921,Rubus crataegifolius,0.904174368
1.173145921,Acer triflorum,1.192567453
1.173145921,Ulmus pumila,1.118264726
1.173145921,Crataegus pinnatifida,1.109240969
1.173145921,Euonymus alatus,1.1752218
1.173145921,Lonicera japonica,1.217220656
1.173145921,Rosa davurica,1.031812271
1.173145921,Corylus heterophylla,1.270911639
1.168590506,Corylus heterophylla,1.232487866
1.168590506,Lespedeza bicolor,1.396373728
1.168590506,Lonicera japonica,1.063333359
1.168590506,Populus davidiana,1.085290578
1.168590506,Rhamnus davurica,1.181271772
1.168590506,Rosa davurica,1.093071306
1.168590506,Rubus crataegifolius,1.149219113
1.168590506,Quercus mongolica,1.147676324
1.050222127,Malus baccata,1.114277297
1.050222127,Phellodendron amurense,1.167317335
1.050222127,Philadelphus schrenkii,1.220892249
1.050222127,Rubus crataegifolius,0.873320602
1.050222127,Corylus heterophylla,1.123524981
1.050222127,Euonymus alatus,0.906873535
1.050222127,Lonicera maackii,1.077367905
1.050222127,Rosa davurica,1.04453976
1.195339206,Crataegus pinnatifida,1.164947373
1.195339206,Maackia amurensis,1.355834496
1.195339206,Crataegus pinnatifida,1.147985321
1.195339206,Euonymus alatus,1.23325001
1.195339206,Lonicera japonica,1.237543738
1.195339206,Euonymus alatus,1.172602931
1.195339206,Sorbaria sorbifolia,1.149834697
1.195339206,Rosa davurica,1.100715087
1.131667724,Rosa davurica,1.12515583
1.131667724,Corylus heterophylla,1.220108088
1.131667724,Betula platyphylla,1.025715384
1.131667724,Euonymus alatus,1.169086357
1.131667724,Lonicera maackii,1.084218687
0.930440467,Spiraea blumei,0.796574333
0.930440467,Salix rorida,0.909020854
0.930440467,Salix siuzevii,1.039017322
0.930440467,Corylus heterophylla,1.232233521
1.154503445,Acer truncatum,1.186673867
1.154503445,Acer truncatum,1.219322508
1.154503445,Acer truncatum,1.169086357
1.154503445,Acer truncatum,1.094471129
1.154503445,Acer truncatum,1.161667412
1.154503445,Vaccinium vitis-idaea,1.093071306
1.154503445,Vaccinium vitis-idaea,1.025715384
1.154503445,Vaccinium vitis-idaea,1.106870544
1.154503445,Vaccinium vitis-idaea,0.961421094
1.154503445,Vaccinium vitis-idaea,1.101059355
1.124855503,Acanthopanax senticosus,1.049605613
1.124855503,Acanthopanax senticosus,1.006466042
1.124855503,Acanthopanax senticosus,1.031812271
1.124855503,Acanthopanax senticosus,1.035829825
1.124855503,Acanthopanax senticosus,1.080626487
1.124855503,Acer mono,1.09131516
1.124855503,Acer mono,1.009875634
1.124855503,Acer mono,1.166430114
1.124855503,Acer mono,1.202215776
1.124855503,Acer mono,1.195068996
1.124855503,Betula platyphylla,1.081347308
1.124855503,Betula platyphylla,0.925312091
1.124855503,Betula platyphylla,1.065579715
1.124855503,Betula platyphylla,1.086003706
1.124855503,Betula platyphylla,1.189770956
1.124855503,Corylus mandshurica,1.208172527
1.124855503,Corylus mandshurica,1.155639634
1.124855503,Corylus mandshurica,1.086003706
1.124855503,Corylus mandshurica,1.15896526
1.124855503,Corylus mandshurica,1.117933835
1.124855503,Euonymus alatus,1.118925753
1.124855503,Euonymus alatus,1.121559844
1.124855503,Euonymus alatus,1.120573931
1.124855503,Euonymus alatus,0.915927212
1.124855503,Euonymus alatus,1.236789099
1.124855503,Fraxinus mandschurica,0.947433722
1.124855503,Fraxinus mandschurica,1.101747074
1.124855503,Fraxinus mandschurica,1.109915863
1.124855503,Fraxinus mandschurica,1.205745541
1.124855503,Fraxinus mandschurica,1.190051418
1.124855503,Fraxinus mandschurica,1.109915863
1.124855503,Fraxinus mandschurica,1.247973266
1.124855503,Larix gmelini,1.114944416
1.124855503,Larix gmelini,1.004321374
1.124855503,Larix gmelini,1.161966616
1.124855503,Larix gmelini,1.049992857
1.124855503,Larix gmelini,1.160768562
1.124855503,Lespedeza bicolor,1.335858911
1.124855503,Lespedeza bicolor,1.311753861
1.124855503,Lespedeza bicolor,1.361350024
1.124855503,Lespedeza bicolor,1.492201451
1.124855503,Lespedeza bicolor,1.435844366
1.124855503,Maackia amurensis,1.323664536
1.124855503,Maackia amurensis,1.241795431
1.124855503,Maackia amurensis,1.306853749
1.124855503,Malus baccata,1.153814864
1.124855503,Malus baccata,1.168202747
1.124855503,Malus baccata,1.173477643
1.124855503,Malus baccata,1.314499228
1.124855503,Malus baccata,1.26904571
1.124855503,Phellodendron amurense,1.183269844
1.124855503,Phellodendron amurense,1.195622944
1.124855503,Phellodendron amurense,1.20871002
1.124855503,Philadelphus schrenkii,0.907411361
1.124855503,Philadelphus schrenkii,1.13289977
1.124855503,Philadelphus schrenkii,0.907948522
1.124855503,Philadelphus schrenkii,1.022428371
1.124855503,Philadelphus schrenkii,1.127752516
1.124855503,Pinus koraiensis,0.802773725
1.124855503,Pinus koraiensis,0.948901761
1.124855503,Pinus koraiensis,0.961421094
1.124855503,Pinus koraiensis,0.943494516
1.124855503,Pinus koraiensis,0.861534411
1.124855503,Populus davidiana,0.969881644
1.124855503,Populus davidiana,1.130333768
1.124855503,Populus davidiana,1.168497484
1.124855503,Populus koreana,1.008174184
1.124855503,Populus koreana,1.073351702
1.124855503,Populus koreana,0.959518377
1.124855503,Populus koreana,0.926856709
1.124855503,Populus koreana,1.10754913
1.124855503,Populus koreana,1.254789687
1.124855503,Quercus mongolica,1.050379756
1.124855503,Quercus mongolica,1.149527014
1.124855503,Quercus mongolica,1.214048679
1.124855503,Quercus mongolica,1.16613397
1.124855503,Quercus mongolica,1.192288613
1.124855503,Quercus mongolica,1.273232834
1.124855503,Ribes mandshuricum,1.215373153
1.124855503,Ribes mandshuricum,1.343802333
1.124855503,Ribes mandshuricum,1.263636069
1.124855503,Ribes mandshuricum,1.290702243
1.124855503,Ribes mandshuricum,1.331224781
1.124855503,Rosa davurica,1.152594078
1.124855503,Rosa davurica,1.142076461
1.124855503,Rosa davurica,1.040206628
1.124855503,Rosa davurica,1.05804623
1.124855503,Rosa davurica,1.169086357
1.124855503,Salix rorida,1.039810554
1.124855503,Salix rorida,0.990782692
1.124855503,Salix rorida,1.037824751
1.124855503,Salix rorida,1.114944416
1.124855503,Salix rorida,1.157758886
1.124855503,Salix siuzevii,0.847572659
1.124855503,Salix siuzevii,1.035829825
1.124855503,Salix siuzevii,1.032618761
1.124855503,Salix siuzevii,0.992995098
1.124855503,Sambucus williamsii,1.164650216
1.124855503,Sambucus williamsii,1.124504225
1.124855503,Sambucus williamsii,1.286680969
1.124855503,Sambucus williamsii,1.199755177
1.124855503,Sambucus williamsii,1.303843775
1.124855503,Schisandra chinensis,1.086715664
1.124855503,Schisandra chinensis,1.042575512
1.124855503,Schisandra chinensis,0.956648579
1.124855503,Schisandra chinensis,1.062581984
1.124855503,Schisandra chinensis,1.043755127
1.124855503,Sorbaria sorbifolia,0.996073654
1.124855503,Sorbaria sorbifolia,1.115610512
1.124855503,Sorbaria sorbifolia,1.030599722
1.124855503,Spiraea salicifolia,1.110926242
1.124855503,Spiraea salicifolia,1.155943018
1.124855503,Spiraea salicifolia,1.150142162
1.124855503,Spiraea salicifolia,1.070776463
1.124855503,Spiraea salicifolia,1.192009593
1.124855503,Tilia amurensis,1.131297797
1.124855503,Tilia amurensis,1.086359831
1.124855503,Tilia amurensis,1.101747074
1.124855503,Tilia amurensis,1.120573931
1.124855503,Tilia amurensis,1.117933835
1.124855503,Tilia amurensis,1.057666104
1.124855503,Tilia mandshurica,1.088844563
1.124855503,Tilia mandshurica,1.009025742
1.124855503,Tilia mandshurica,1.128399269
1.124855503,Tilia mandshurica,1.174641193
1.124855503,Tilia mandshurica,1.148602655
1.124855503,Ulmus japonica,1.062581984
1.124855503,Ulmus japonica,1.121559844
1.124855503,Ulmus japonica,1.154728207
1.124855503,Ulmus japonica,1
1.124855503,Ulmus japonica,1.191451014
1.124855503,Ulmus japonica,1.151676231
0.854259611,Populus koreana,0.745074792
0.854259611,Lespedeza bicolor,1.129689892
0.854259611,Populus davidiana,0.928395852
0.854259611,Ulmus japonica,0.624282096
0.854259611,Salix rorida,0.843855423
1.014179776,Betula fruticosa,0.950364854
1.014179776,Populus koreana,1.053078443
1.014179776,Potentilla fruticosa,1.003891166
1.014179776,Betula platyphylla,0.989004616
1.014179776,Salix siuzevii,1.126456113
1.242899656,Corylus heterophylla,1.124178055
1.242899656,Quercus mongolica,1.527114112
1.242899656,Crataegus pinnatifida,1.136086097
1.242899656,Lespedeza davurica,1.695218919
1.242899656,Populus davidiana,0.781036939
1.242899656,Rosa davurica,0.977723605
1.242899656,Lespedeza bicolor,1.458939862
1.059436728,Lonicera japonica,1.043755127
1.059436728,Euonymus alatus,1.052693942
1.059436728,Spiraea blumei,0.748962861
1.059436728,Rhamnus davurica,1.181843588
1.059436728,Rosa davurica,1.082426301
1.059436728,Acer triflorum,1.043755127
1.059436728,Amorpha fruticosa,1.14113609
1.059436728,Corylus heterophylla,1.074816441
1.059436728,Crataegus pinnatifida,1.165541077
0.536346837,Lespedeza bicolor,0.815577748
0.536346837,Corylus heterophylla,0.505149978
0.536346837,Sorbaria sorbifolia,0.212187604
0.536346837,Quercus mongolica,0.709269961
0.536346837,Rosa davurica,0.392696953
0.536346837,Rhamnus davurica,0.583198774
1.05912687,Acer triflorum,0.968015714
1.05912687,Rhamnus davurica,1.164947373
1.05912687,Corylus heterophylla,1.02201574
1.05912687,Rosa davurica,1.046885191
1.05912687,Lonicera maackii,0.872738827
1.05912687,Quercus mongolica,1.042181595
1.05912687,Lespedeza bicolor,1.29710365
1.092812933,Acanthopanax senticosus,0.929418926
1.092812933,Acanthopanax senticosus,1.070037867
1.092812933,Acanthopanax senticosus,1.103119254
1.092812933,Acanthopanax senticosus,1.123524981
1.092812933,Acanthopanax senticosus,1.113943352
1.092812933,Acer mono,1.283527365
1.092812933,Acer mono,1.273695588
1.092812933,Acer mono,1.204119983
1.092812933,Acer mono,1.080626487
1.092812933,Acer truncatum,0.88592634
1.092812933,Acer truncatum,0.900367129
1.092812933,Acer truncatum,1.206015877
1.092812933,Betula platyphylla,0.788168371
1.092812933,Betula platyphylla,0.838849091
1.092812933,Betula platyphylla,0.916980047
1.092812933,Betula platyphylla,1.096562438
1.092812933,Betula platyphylla,0.968015714
1.092812933,Corylus heterophylla,0.984977126
1.092812933,Corylus heterophylla,0.930949031
1.092812933,Corylus heterophylla,0.986771734
1.092812933,Corylus heterophylla,0.973127854
1.092812933,Corylus heterophylla,0.987666265
1.092812933,Euonymus alatus,1.006037955
1.092812933,Euonymus alatus,0.919601024
1.092812933,Euonymus alatus,1.115277591
1.092812933,Euonymus alatus,1.204933522
1.092812933,Euonymus alatus,1.225050696
1.092812933,Fraxinus mandschurica,0.939019776
1.092812933,Fraxinus mandschurica,1.101747074
1.092812933,Fraxinus mandschurica,1.080626487
1.092812933,Fraxinus mandschurica,1.217220656
1.092812933,Fraxinus mandschurica,1.23350376
1.092812933,Larix gmelini,1.005180513
1.092812933,Larix gmelini,1.112269768
1.092812933,Larix gmelini,1.051538391
1.092812933,Larix gmelini,1.100715087
1.092812933,Larix gmelini,0.972202838
1.092812933,Lespedeza bicolor,1.324693914
1.092812933,Lespedeza bicolor,1.379305518
1.092812933,Lespedeza bicolor,1.307709923
1.092812933,Lespedeza bicolor,1.345373731
1.092812933,Lespedeza bicolor,1.31993844
1.092812933,Lonicera maackii,1.046495164
1.092812933,Lonicera maackii,1.171433901
1.092812933,Lonicera maackii,1.122543524
1.092812933,Lonicera maackii,0.931457871
1.092812933,Lonicera maackii,1.096910013
1.092812933,Maackia amurensis,1.305136319
1.092812933,Maackia amurensis,1.347330015
1.092812933,Maackia amurensis,1.246498581
1.092812933,Maackia amurensis,1.401917251
1.092812933,Maackia amurensis,1.253822439
1.092812933,Philadelphus schrenkii,1.113943352
1.092812933,Philadelphus schrenkii,1.106870544
1.092812933,Philadelphus schrenkii,1.030599722
1.092812933,Philadelphus schrenkii,1.08278537
1.092812933,Philadelphus schrenkii,1.106190897
1.092812933,Pinus koraiensis,1.037824751
1.092812933,Pinus koraiensis,1.033825694
1.092812933,Pinus koraiensis,1.018700499
1.092812933,Pinus koraiensis,1.086715664
1.092812933,Pinus koraiensis,0.968015714
1.092812933,Populus koreana,0.989894564
1.092812933,Populus koreana,1.056523724
1.092812933,Populus koreana,1.109915863
1.092812933,Populus koreana,1.163161375
1.092812933,Populus koreana,1.180699201
1.092812933,Prunus padus,0.857332496
1.092812933,Prunus padus,1.07114529
1.092812933,Prunus padus,0.936513742
1.092812933,Quercus mongolica,1.100715087
1.092812933,Quercus mongolica,1.221414238
1.092812933,Quercus mongolica,1.182414652
1.092812933,Quercus mongolica,1.154728207
1.092812933,Quercus mongolica,1.103119254
1.092812933,Salix rorida,0.846337112
1.092812933,Salix rorida,0.80685803
1.092812933,Salix rorida,0.927370363
1.092812933,Salix rorida,0.914343157
1.092812933,Salix rorida,1.008600172
1.092812933,Sambucus williamsii,1.163459552
1.092812933,Sambucus williamsii,1.219322508
1.092812933,Sambucus williamsii,1.225309282
1.092812933,Sambucus williamsii,1.242292905
1.092812933,Sambucus williamsii,1.246252312
1.092812933,Schisandra chinensis,1.020361283
1.092812933,Schisandra chinensis,1.068556895
1.092812933,Schisandra chinensis,1.034628457
1.092812933,Schisandra chinensis,0.963787827
1.092812933,Schisandra chinensis,0.848189117
1.092812933,Sorbaria sorbifolia,0.941014244
1.092812933,Sorbaria sorbifolia,1.183269844
1.092812933,Sorbaria sorbifolia,0.874481818
1.092812933,Sorbaria sorbifolia,1.009875634
1.092812933,Sorbaria sorbifolia,1.09725731
1.092812933,Tilia amurensis,1.204662512
1.092812933,Tilia amurensis,1.178976947
1.092812933,Tilia amurensis,1.143951116
1.092812933,Tilia amurensis,1.162265614
1.092812933,Tilia amurensis,1.17868924
1.092812933,Tilia mandshurica,1.053078443
1.092812933,Tilia mandshurica,1.100715087
1.092812933,Tilia mandshurica,1.146438135
1.092812933,Tilia mandshurica,1.133219457
1.092812933,Tilia mandshurica,1.195346058
1.092812933,Ulmus japonica,1.13001195
1.092812933,Ulmus japonica,1.092720645
1.092812933,Ulmus japonica,1.195346058
1.092812933,Ulmus japonica,0.962369336
1.092812933,Ulmus japonica,0.963315511
1.092812933,Ulmus macrocarpa,0.966141733
1.092812933,Ulmus macrocarpa,1.09131516
1.092812933,Ulmus macrocarpa,1.187802639
1.092812933,Ulmus macrocarpa,1.172602931
1.092812933,Vitis amurensis,1.164055292
1.092812933,Vitis amurensis,1.180412633
1.092812933,Vitis amurensis,1.228656958
0.96418949,Festuca rubra,1.010723865
0.96418949,Festuca rubra,0.705007959
0.96418949,Festuca rubra,0.866877814
0.96418949,Festuca rubra,0.694605199
0.96418949,Holcus lanatus,0.561101384
0.96418949,Holcus lanatus,1.094121596
0.96418949,Holcus lanatus,0.688419822
0.96418949,Molinia caerulea,1.133858125
0.96418949,Molinia caerulea,1.11991541
0.96418949,Molinia caerulea,1.013258665
0.96418949,Molinia caerulea,1.013679697
0.96418949,Rumex acetosa,0.925312091
1.378311888,Eucalyptus socialis,1.300378065
1.288079687,Eucalyptus socialis,1.259354927
1.274370454,Dodonaea viscosa,1.231724383
1.274370454,Dodonaea viscosa,1.283753383
1.274370454,Dodonaea viscosa,1.246990699
0.906378087,Abies alba,1.083144143
0.906378087,Acer platanoides,0.899820502
0.906378087,Acer pseudoplatanus,0.895422546
0.906378087,Betula pendula,0.882524538
0.906378087,Carpinus betulus,0.841984805
0.906378087,Fagus sylvatica,1.048441804
0.906378087,Larix decidua,0.775974331
0.906378087,Picea abies,0.837588438
0.906378087,Pinus nigra,0.981818607
0.906378087,Pinus sylvestris,0.99343623
0.906378087,Pseudotsuga menziesii,0.8162413
0.906378087,Quercus robur,0.831869774
0.906378087,Quercus robur,0.959041392
0.906378087,Tilia cordata,0.841984805
1.119202319,Festuca ovina,0.783903579
1.119202319,Festuca ovina,1.084933575
1.119202319,Festuca ovina,1.169674434
1.119202319,Festuca ovina,1.050766311
1.119202319,Festuca ovina,0.822821645
1.119202319,Festuca ovina,0.989004616
1.119202319,Festuca ovina,1.237543738
1.119202319,Polygonum viviparum,1.043362278
1.119202319,Polygonum viviparum,1.239049093
1.119202319,Polygonum viviparum,1.113943352
1.119202319,Polygonum viviparum,1.173477643
1.119202319,Polygonum viviparum,1.199755177
1.119202319,Polygonum viviparum,1.268577972
1.368736465,Leucadendron salignum,1.424064525
1.28694729,Protea laurifolia,1.621176282
1.492722548,Leucadendron salignum,1.378034322
1.492722548,Protea repens,1.363235804
1.319460432,Leucadendron salignum,1.147057671
1.305561123,Leucadendron salignum,1.178401342
1.266095063,Leucadendron salignum,1.248708736
1.266095063,Protea laurifolia,1.532244644
1.266095063,Protea repens,1.039414119
0.969353212,Agrostis stolonifera,0.98721923
0.969353212,Potentilla anserina,0.797267541
0.997915878,Carex hirta,1.080987047
0.991665434,Galium verum,0.901458321
0.991665434,Populus tremula,1.170848204
0.991665434,Quercus robur,1.051152522
1.035845993,Quercus robur,1.288919606
1.035845993,Rubus caesius,0.791690649
1.035845993,Swida sanguinea,0.924279286
1.058272855,Alnus glutinosa,1.105169428
1.058272855,Sorbus aucuparia,1.140193679
1.058272855,Urtica dioica,0.924795996
0.845491307,Carex hirta,0.961421094
0.845491307,Fraxinus angustifolia Vahl,0.812244697
0.845491307,Galium verum,0.783188691
0.845491307,Prunus spinosa,0.843232778
1.014297653,Fraxinus angustifolia Vahl,1.175801633
1.014297653,Phalaris arundinacea,1.046885191
1.014297653,Urtica dioica,1.002597981
1.057423505,Alnus glutinosa,1.304921162
1.057423505,Crataegus monogyna,1.033423755
1.057423505,Rubus caesius,0.995196292
1.080052068,Anthoxanthum odoratum,1.095518042
1.080052068,Dactylis glomerata,1.046495164
1.080052068,Dactylis glomerata,0.790285164
1.080052068,Dactylis glomerata,1.11058971
1.080052068,Plantago lanceolata,0.954724791
1.080052068,Plantago lanceolata,0.726727209
1.080052068,Rumex acetosella,0.918554531
0.981626759,Agrostis stolonifera,1.169968174
0.981626759,Phalaris arundinacea,0.96425963
0.992185463,Rubus caesius,1.026124517
0.992185463,Sambucus nigra,0.789580712
0.992185463,Swida sanguinea,0.970811611
1.023541488,Phalaris arundinacea,1.19838213
1.023541488,Rubus caesius,0.939519253
1.12027039,Quercus robur,1.090319217
1.12027039,Salix caprea,1.226879244
1.12027039,Tilia cordata,1.075626292
1.205407042,Corylus avellana,1.180522875
1.205407042,Crataegus monogyna,1.262872294
1.22673735,Alnus glutinosa,1.508529719
1.22673735,Betula pendula,1.25577487
1.22673735,Betula pendula,1.135662602
1.22673735,Corylus avellana,1.222990129
1.22673735,Fraxinus excelsior,1.093032358
1.22673735,Fraxinus excelsior,1.274701057
1.22673735,Populus tremula,1.214181309
1.22673735,Populus tremula,1.109026759
0.988797017,Dactylis glomerata,0.924795996
0.988797017,Prunus spinosa,0.941511433
1.410649503,Agrostis stolonifera,1.494711025
1.410649503,Calamagrostis epigejos,1.361916619
1.410649503,Calamagrostis epigejos,1.535926741
1.410649503,Carex arenaria,1.535167485
1.410649503,Eleocharis palustris,1.043755127
1.410649503,hippophae rhamnoides,1.755493728
1.410649503,hippophae rhamnoides,1.540454614
1.410649503,Hydrocotyle vulgaris,1.197556213
1.410649503,Mentha aquatica,1.134495856
1.410649503,Rubus caesius,1.488832634
1.410649503,Rubus caesius,1.419955748
1.393407769,Calamagrostis epigejos,1.539327064
1.393407769,Carex arenaria,1.480006943
1.393407769,Carex arenaria,1.494571984
1.393407769,Carex arenaria,1.533263517
1.393407769,Carex flacca,1.354492601
1.393407769,Carex flacca,1.485579477
1.393407769,Eleocharis palustris,1.24674471
1.393407769,Festuca rubra,1.364926034
1.393407769,Festuca rubra,1.282168778
1.393407769,hippophae rhamnoides,1.516403148
1.393407769,hippophae rhamnoides,1.581494542
1.393407769,Holcus lanatus,1.305566314
1.393407769,Holcus lanatus,1.521399628
1.393407769,Holcus lanatus,1.627570664
1.393407769,Hydrocotyle vulgaris,1.315340477
1.393407769,Hydrocotyle vulgaris,1.305781151
1.393407769,Lotus corniculatus,1.463445032
1.393407769,Lotus corniculatus,1.387389826
1.393407769,Mentha aquatica,1.248708736
1.393407769,Mentha aquatica,1.27600199
1.393407769,Mentha aquatica,1.308350949
1.393407769,Rubus caesius,1.411114419
1.298763334,Agrostis stolonifera,1.788309812
1.298763334,Calamagrostis epigejos,1.209515015
1.298763334,Carex arenaria,1.288249226
1.298763334,Carex flacca,1.115610512
1.298763334,Eleocharis palustris,1.301029996
1.298763334,Holcus lanatus,1.43055877
1.298763334,Holcus lanatus,1.456062224
1.298763334,Hydrocotyle vulgaris,1.302979937
1.298763334,Hydrocotyle vulgaris,1.246005904
1.298763334,Lotus corniculatus,1.532244644
1.298763334,Lotus corniculatus,1.528659645
1.298763334,Mentha aquatica,1.18723862
1.298763334,Mentha aquatica,1.296226287
1.298763334,Mentha aquatica,0.969881644
1.298763334,Salix repens,1.372912003
1.298763334,Salix repens,1.344588743
1.298763334,Salix repens,1.440594262
1.298763334,Salix repens,1.319730494
1.327314536,Calamagrostis epigejos,1.339451441
1.327314536,Carex flacca,1.005609445
1.327314536,Eleocharis palustris,1.186391216
1.327314536,Holcus lanatus,1.564784385
1.327314536,Hydrocotyle vulgaris,1.305566314
1.327314536,Lotus corniculatus,1.479287316
1.327314536,Salix repens,1.572755465
1.444234292,Calamagrostis epigejos,1.489536629
1.444234292,Festuca rubra,1.292699003
1.444234292,Galium verum,1.24674471
1.444234292,hippophae rhamnoides,1.654946227
1.444234292,hippophae rhamnoides,1.587823171
1.444234292,Salix repens,1.476831629
1.444234292,Salix repens,1.408579125
1.423735075,Carex arenaria,1.331022171
1.423735075,Carex arenaria,1.357172258
1.423735075,hippophae rhamnoides,1.7107941
1.423735075,Rubus caesius,1.551815822
1.423735075,Rubus caesius,1.425860145
1.423735075,Salix repens,1.354876423
1.331120161,Agrostis stolonifera,1.264581729
1.331120161,Agrostis stolonifera,1.302763708
1.331120161,Holcus lanatus,1.468199586
1.331120161,Holcus lanatus,1.350829274
1.331120161,Lotus corniculatus,1.493597449
1.331120161,Mentha aquatica,1.232487866
1.331120161,Salix repens,1.430719888
1.412599293,Calamagrostis epigejos,1.239049093
1.412599293,Carex arenaria,1.360971884
1.412599293,Crataegus monogyna,1.449940989
1.412599293,Crataegus monogyna,1.409425869
1.412599293,Quercus robur,1.563006187
1.412599293,Rubus caesius,1.26599637
1.412599293,Sambucus nigra,1.450249108
1.412599293,Urtica dioica,1.194791758
1.281967624,Abies alba,1.105510185
1.281967624,Acer pseudoplatanus,1.293583513
1.281967624,Calluna vulgaris,1.469969209
1.281967624,Carex hirta,1.886490725
1.281967624,Deschampsia flexuosa,0.937517892
1.281967624,Fraxinus excelsior,1.396896449
1.281967624,Mentha aquatica,0.822821645
1.281967624,Molinia caerulea,1.471878199
1.281967624,Pinus sylvestris,1.202488317
1.281967624,Plantago lanceolata,1.007747778
1.281967624,Potentilla anserina,0.818885415
1.281967624,Quercus robur,1.516270883
1.281967624,Quercus robur,1.190331698
1.281967624,Rubus caesius,1.418963831
1.281967624,Rubus caesius,1.346939463
1.281967624,Rubus caesius,1.431685345
1.281967624,Urtica dioica,1.397592434
1.281967624,Urtica dioica,1.212986185
1.281967624,Urtica dioica,1.146438135
1.149203437,Agrostis capillaris,1.346744055
1.149203437,Anthoxanthum odoratum,1.372175286
1.149203437,Festuca ovina,1.114944416
1.149203437,Rumex acetosella,0.877371346
1.265266218,Deschampsia flexuosa,1.189770956
1.265266218,Ilex aquifolium,1.364926034
1.265266218,Quercus robur,1.409764104
1.265266218,Vaccinium myrtillus,1.231214648
1.087704058,Achillea millefolium,1.026533265
1.087704058,Dactylis glomerata,1.464191371
1.087704058,Holcus lanatus,0.882524538
1.087704058,Lotus corniculatus,1.317854489
1.087704058,Plantago lanceolata,0.942504106
1.087704058,Trifolium pratense,1.181271772
1.452699136,Betula pendula,1.757927183
1.452699136,Fagus sylvatica,1.713490543
1.452699136,Pinus sylvestris,0.607455023
1.452699136,Quercus robur,1.772834927
1.452699136,Vaccinium myrtillus,1.411788005
1.38878184,Anthoxanthum odoratum,1.295127085
1.38878184,Festuca ovina,1.321391278
1.38878184,Molinia caerulea,1.599992178
1.277177169,Agrostis capillaris,1.309417226
1.277177169,Calluna vulgaris,1.235275877
1.277177169,Deschampsia flexuosa,1.264345507
1.277177169,Pinus sylvestris,1.366796383
0.87318283,Agrostis stolonifera,0.945468585
0.87318283,Eleocharis palustris,0.910624405
0.87318283,Phalaris arundinacea,0.948412966
0.87318283,Poa annua,0.680335513
0.994396919,Agrostis stolonifera,0.952792443
0.994396919,Eleocharis palustris,0.966141733
0.994396919,Mentha aquatica,0.7084209
0.994396919,Phalaris arundinacea,0.915399835
0.916118396,Dactylis glomerata,1.192846115
0.916118396,Festuca rubra,0.843855423
0.916118396,Lolium perenne,0.807535028
0.916118396,Plantago lanceolata,0.761175813
0.916118396,Trifolium pratense,1.188928484
1.027196293,Phalaris arundinacea,1.267875419
1.049076479,Agrostis capillaris,1.092720645
1.049076479,Holcus lanatus,1.477121255
1.049076479,Rumex acetosa,0.911690159
1.163264822,Calluna vulgaris,1.284656283
1.163264822,Carex arenaria,1.215637563
1.163264822,Deschampsia flexuosa,1.215108581
1.163264822,Festuca ovina,1.123198075
1.163264822,Rumex acetosella,0.977723605
1.427626972,Deschampsia flexuosa,1.303196057
1.427626972,Fagus sylvatica,1.541704023
1.427626972,Pinus sylvestris,1.464638559
1.427626972,Quercus robur,1.470116353
1.427626972,Rubus fruticosus,1.433289685
1.427626972,Vaccinium myrtillus,1.292034436
1.389713326,Calluna vulgaris,1.568436414
1.389713326,Deschampsia flexuosa,1.285332228
1.389713326,Pinus sylvestris,1.333648757
1.389713326,Vaccinium myrtillus,1.315340477
1.389713326,Vaccinium vitis-idaea,1.346548559
1.159043963,Achillea millefolium,1.156549151
1.159043963,Dactylis glomerata,1.219846386
1.159043963,Dactylis glomerata,1.278067331
1.159043963,Dactylis glomerata,1.014100322
1.159043963,Trifolium pratense,1.451479405
1.159043963,Trifolium pratense,1.105169428
1.288936133,Picea abies,1.317207185
1.288936133,Picea abies,1.203582157
1.288936133,Picea abies,1.113943352
1.288936133,Picea abies,1.209286799
1.288936133,Picea abies,1.119032276
1.288936133,Picea sitchensis,1.351003971
1.288936133,Picea sitchensis,1.349184987
1.288936133,Picea sitchensis,1.149137332
1.288936133,Picea sitchensis,1.228188928
1.288936133,Picea sitchensis,1.231920276
1.288936133,Pseudotsuga menziesii,1.628972463
1.288936133,Pseudotsuga menziesii,1.380005561
1.288936133,Pseudotsuga menziesii,1.414789753
1.288936133,Pseudotsuga menziesii,1.332726932
