level,pred,rsq
27,gs_accl,0.4746089807187336
27,cwdx80,0.4736993945425126
27,ndep,0.4682554762327642
27,co2,0.46558179308541253
27,AWC_CLASS,0.4726364281087776
27,T_CLAY,0.473416208210447
27,T_BS,0.47328334573779596
27,T_ECE,0.4731176004793822
27,ALSA,0.47293758170702904
27,PBR,0.47266030362896105
28,elv,0.47175158497587716
28,matgs,0.4736024479943329
28,tmonthmin,0.4722896469865975
28,ndaysgs,0.4715145991695456
28,mai,0.4692317578504486
28,maigs,0.47282754440030933
28,pmonthmin,0.47367662516282744
28,mav,0.47243836283048046
28,gs_accl,0.4730864424345682
28,cwdx80,0.470936944749284
28,ndep,0.4663993011549736
28,co2,0.46402106243843716
28,AWC_CLASS,0.47295316808380794
28,T_CLAY,0.4735378848516543
28,T_BS,0.4741520904017489
28,T_ECE,0.4738726045126381
28,ALSA,0.47222627253876215
28,PBR,0.4729299624908135
29,elv,0.4715044424328627
29,matgs,0.4741894367150219
29,tmonthmin,0.47255078275510126
29,ndaysgs,0.473278772107412
29,mai,0.46943684141620984
29,maigs,0.4736759440655749
29,pmonthmin,0.4732692050862904
29,mav,0.4717777513249994
29,gs_accl,0.4730791687623178
29,cwdx80,0.47120004678100014
29,ndep,0.4662823178003419
29,co2,0.46305753618833356
29,AWC_CLASS,0.4734670646775146
29,T_CLAY,0.4734597623497377
29,T_ECE,0.474141261246385
29,ALSA,0.4726621397168626
29,PBR,0.4723375854844439
30,elv,0.47256672771228514
30,tmonthmin,0.4708505539012682
30,ndaysgs,0.47272195730693
30,mai,0.4691214511644768
30,maigs,0.4734653524481802
30,pmonthmin,0.472982234324949
30,mav,0.47189005909016274
30,gs_accl,0.47339231653386005
30,cwdx80,0.47269539697624574
30,ndep,0.46612754914141896
30,co2,0.46371359927023686
30,AWC_CLASS,0.4722375025835585
30,T_CLAY,0.4732897367570179
30,T_ECE,0.47344006055499105
30,ALSA,0.47299037936442606
30,PBR,0.4742450374412155
31,elv,0.47152645221049916
31,tmonthmin,0.471573678510123
31,ndaysgs,0.4736010895155709
31,mai,0.46910056931339456
31,maigs,0.4722670375756219
31,pmonthmin,0.4732074823766982
31,mav,0.47072335769118584
31,gs_accl,0.4730644173934289
31,cwdx80,0.4722119301229435
31,ndep,0.46577565257076203
31,co2,0.46412480981276605
31,AWC_CLASS,0.47205960794212315
31,T_CLAY,0.4737676401287969
31,T_ECE,0.4733410927188469
31,ALSA,0.47237301811517385
32,elv,0.4707122432709368
32,tmonthmin,0.4722620617412864
32,ndaysgs,0.4725540932205492
32,mai,0.47003217886997956
32,maigs,0.47348539330997624
32,pmonthmin,0.47394704754642974
32,mav,0.4715675926765142
32,gs_accl,0.4743627545879896
32,cwdx80,0.47180876210137823
32,ndep,0.46586041348656526
32,co2,0.4651862230710694
32,AWC_CLASS,0.473096346333194
32,T_ECE,0.47337076643750503
32,ALSA,0.4720509238176585
33,elv,0.47092392829730445
33,tmonthmin,0.47263665894709805
33,ndaysgs,0.47300231823272676
33,mai,0.46992159111581167
33,maigs,0.4743953791685851
33,pmonthmin,0.47286564833543177
33,mav,0.47025096257889304
33,cwdx80,0.47368232086236883
33,ndep,0.46549208362164796
33,co2,0.4651958618674499
33,AWC_CLASS,0.47270008642137706
33,T_ECE,0.47333633904759576
33,ALSA,0.4729478626526619
34,elv,0.47214116745042173
34,tmonthmin,0.4715615886688293
34,ndaysgs,0.4733954029861688
34,mai,0.4663098683816788
34,pmonthmin,0.47317292942179734
34,mav,0.4709128969677572
34,cwdx80,0.4720663236693079
34,ndep,0.4642171931004559
34,co2,0.4647844661061205
34,AWC_CLASS,0.47339184569807474
34,T_ECE,0.47383686828616434
34,ALSA,0.4724764340142474
35,elv,0.47075934587148294
35,tmonthmin,0.47125378421533537
35,ndaysgs,0.4722800351802075
35,mai,0.4674929309472727
35,pmonthmin,0.4732545752086446
35,mav,0.47054321354684037
35,cwdx80,0.4728505054161048
35,ndep,0.4647563669499487
35,co2,0.46397616448216367
35,AWC_CLASS,0.4729153607178809
35,ALSA,0.4712383834280511
36,elv,0.4694382899477866
36,tmonthmin,0.47071042900223464
36,ndaysgs,0.47171755603826254
36,mai,0.46557515850128345
36,mav,0.4685157243715852
36,cwdx80,0.4711753777045585
36,ndep,0.46168507240776685
36,co2,0.46013018994454097
36,AWC_CLASS,0.47343580647939654
36,ALSA,0.47139004035997867
37,elv,0.46869446381574975
37,tmonthmin,0.4695261836157448
37,ndaysgs,0.47121725938477066
37,mai,0.464628476082179
37,mav,0.46894520376007165
37,cwdx80,0.4725393566829182
37,ndep,0.46177693117903273
37,co2,0.45997299782625745
37,ALSA,0.4695237051248247
38,elv,0.46657225589774803
38,tmonthmin,0.47039320855380795
38,ndaysgs,0.47232864108529027
38,mai,0.46026902940860653
38,mav,0.46803035958546035
38,ndep,0.46027183783144704
38,co2,0.4592041649678811
38,ALSA,0.4688779597474018
39,elv,0.46142757908397
39,tmonthmin,0.44806363899039886
39,mai,0.4517852275285688
39,mav,0.46055054515059013
39,ndep,0.4480214029714397
39,co2,0.4502758269898635
39,ALSA,0.4641982946837776
40,elv,0.46133285971249577
40,tmonthmin,0.44495558330920754
40,mai,0.45025819378694465
40,mav,0.4619924173968911
40,ndep,0.4436816361800304
40,co2,0.4503522846501721
41,elv,0.44891650601527766
41,tmonthmin,0.43698512943533724
41,mai,0.4342079199225429
41,ndep,0.43087889985242295
41,co2,0.44785690111912996
42,tmonthmin,0.4133651989915345
42,mai,0.4109530731365651
42,ndep,0.4014758250649139
42,co2,0.43556254036004327
43,tmonthmin,0.3750011366553875
43,mai,0.3744364765452171
43,ndep,0.33718127044248725
44,mai,0.3371210902485353
44,ndep,0.070215919953371
0,NA,0.4564311126706306
