sitename,year_start,year_end,lon,lat,elv
i_2.484339_41.718005_268,1990,2015,2.484339,41.718005,268
i_2.485766_41.990919_752,1990,2015,2.485766,41.990919,752
i_2.488555_41.944097_660,1990,2015,2.488555,41.944097,660
i_2.48898_42.332402_921,1990,2015,2.48898,42.332402,921
i_2.49_42.18_450,1990,2015,2.49,42.18,450
i_2.490541_42.269744_778,1990,2015,2.490541,42.269744,778
i_2.49066_42.134145_745,1990,2015,2.49066,42.134145,745
i_2.491247_41.756766_636,1990,2015,2.491247,41.756766,636
i_2.491928_41.990262_431,1990,2015,2.491928,41.990262,431
i_2.492414_41.761275_684,1990,2015,2.492414,41.761275,684
i_2.492787_41.866658_760,1990,2015,2.492787,41.866658,760
i_2.493108_41.845799_591,1990,2015,2.493108,41.845799,591
i_2.493164_41.818923_403,1990,2015,2.493164,41.818923,403
i_2.493235_41.809916_403,1990,2015,2.493235,41.809916,403
i_2.493707_41.76519_684,1990,2015,2.493707,41.76519,684
i_2.494342_41.674887_261,1990,2015,2.494342,41.674887,261
i_2.494763_41.621008_421,1990,2015,2.494763,41.621008,421
i_2.494778_41.766689_684,1990,2015,2.494778,41.766689,684
i_2.499995_41.714471_219,1990,2015,2.499995,41.714471,219
i_2.500462_41.654126_254,1990,2015,2.500462,41.654126,254
i_2.500944_42.260621_601,1990,2015,2.500944,42.260621,601
i_2.501032_41.891012_852,1990,2015,2.501032,41.891012,852
i_2.501727_41.956764_770,1990,2015,2.501727,41.956764,770
i_2.50187_41.62711_363,1990,2015,2.50187,41.62711,363
i_2.502718_42.116338_633,1990,2015,2.502718,42.116338,633
i_2.503455_42.017081_635,1990,2015,2.503455,42.017081,635
i_2.503882_41.990098_431,1990,2015,2.503882,41.990098,431
i_2.504416_41.918011_898,1990,2015,2.504416,41.918011,898
i_2.504543_41.945212_770,1990,2015,2.504543,41.945212,770
i_2.505037_41.840591_449,1990,2015,2.505037,41.840591,449
i_2.505169_41.666756_261,1990,2015,2.505169,41.666756,261
i_2.505458_41.94237_770,1990,2015,2.505458,41.94237,770
i_2.505567_41.755964_445,1990,2015,2.505567,41.755964,445
i_2.505978_41.7181_219,1990,2015,2.505978,41.7181,219
i_2.506081_41.783095_693,1990,2015,2.506081,41.783095,693
i_2.506879_41.593679_397,1990,2015,2.506879,41.593679,397
i_2.508834_41.658665_287,1990,2015,2.508834,41.658665,287
i_2.51383_42.278203_721,1990,2015,2.51383,42.278203,721
i_2.515121_42.098324_603,1990,2015,2.515121,42.098324,603
i_2.51527_41.761373_454,1990,2015,2.51527,41.761373,454
i_2.515681_42.026175_917,1990,2015,2.515681,42.026175,917
i_2.516287_41.909334_763,1990,2015,2.516287,41.909334,763
i_2.517194_41.665006_287,1990,2015,2.517194,41.665006,287
i_2.517388_41.801427_493,1990,2015,2.517388,41.801427,493
i_2.521669_42.287242_721,1990,2015,2.521669,42.287242,721
i_2.52304_41.686647_258,1990,2015,2.52304,41.686647,258
i_2.524345_41.998291_444,1990,2015,2.524345,41.998291,444
i_2.524528_41.81095_333,1990,2015,2.524528,41.81095,333
i_2.525825_42.260295_478,1990,2015,2.525825,42.260295,478
i_2.526554_42.107415_621,1990,2015,2.526554,42.107415,621
i_2.527334_42.080551_546,1990,2015,2.527334,42.080551,546
i_2.529567_41.780348_462,1990,2015,2.529567,41.780348,462
i_2.529598_41.94067_813,1990,2015,2.529598,41.94067,813
i_2.529902_41.675002_288,1990,2015,2.529902,41.675002,288
i_2.530037_41.791842_327,1990,2015,2.530037,41.791842,327
i_2.53021_42.021732_804,1990,2015,2.53021,42.021732,804
i_2.5306162_43.5330202_762,1990,2015,2.5306162,43.5330202,762
i_2.53083_41.772246_343,1990,2015,2.53083,41.772246,343
i_2.531556_41.672271_393,1990,2015,2.531556,41.672271,393
i_2.531863_41.795669_327,1990,2015,2.531863,41.795669,327
i_2.532249_41.742529_231,1990,2015,2.532249,41.742529,231
i_2.532589_41.861422_749,1990,2015,2.532589,41.861422,749
i_2.5338_41.860526_749,1990,2015,2.5338,41.860526,749
i_2.53425_41.798381_327,1990,2015,2.53425,41.798381,327
i_2.53489_41.597858_169,1990,2015,2.53489,41.597858,169
i_2.536385_41.836218_453,1990,2015,2.536385,41.836218,453
i_2.539368_42.098352_621,1990,2015,2.539368,42.098352,621
i_2.539552_41.63414_336,1990,2015,2.539552,41.63414,336
i_2.53984_42.026275_821,1990,2015,2.53984,42.026275,821
i_2.540336_41.927104_813,1990,2015,2.540336,41.927104,813
i_2.54125_41.854918_603,1990,2015,2.54125,41.854918,603
i_2.541442_41.971341_620,1990,2015,2.541442,41.971341,620
i_2.541889_41.739866_144,1990,2015,2.541889,41.739866,144
i_2.542793_41.639278_258,1990,2015,2.542793,41.639278,258
i_2.543403_41.695737_218,1990,2015,2.543403,41.695737,218
i_2.543676_41.996568_603,1990,2015,2.543676,41.996568,603
i_2.5441898_42.2168519_365,1990,2015,2.5441898,42.2168519,365
i_2.5450505_47.2778687_295,1990,2015,2.5450505,47.2778687,295
i_2.547674_41.943444_463,1990,2015,2.547674,41.943444,463
i_2.548709_41.967767_712,1990,2015,2.548709,41.967767,712
i_2.548798_41.955158_463,1990,2015,2.548798,41.955158,463
i_2.549637_42.0074_603,1990,2015,2.549637,42.0074,603
i_2.549882_42.314519_1045,1990,2015,2.549882,42.314519,1045
i_2.550737_41.98142_398,1990,2015,2.550737,41.98142,398
i_2.550885_42.205781_486,1990,2015,2.550885,42.205781,486
i_2.551513_42.080639_501,1990,2015,2.551513,42.080639,501
i_2.551755_42.017009_746,1990,2015,2.551755,42.017009,746
i_2.551786_42.107219_697,1990,2015,2.551786,42.107219,697
i_2.55185_42.036229_554,1990,2015,2.55185,42.036229,554
i_2.552826_41.896629_874,1990,2015,2.552826,41.896629,874
i_2.553427_41.810166_423,1990,2015,2.553427,41.810166,423
i_2.553444_41.828558_548,1990,2015,2.553444,41.828558,548
i_2.553608_41.765023_243,1990,2015,2.553608,41.765023,243
i_2.553825_41.657146_393,1990,2015,2.553825,41.657146,393
i_2.554488_42.349661_1078,1990,2015,2.554488,42.349661,1078
i_2.557149_41.634695_258,1990,2015,2.557149,41.634695,258
i_2.5605139_42.0790648_597,1990,2015,2.5605139,42.0790648,597
i_2.561331_41.710218_111,1990,2015,2.561331,41.710218,111
i_2.56255_42.251488_432,1990,2015,2.56255,42.251488,432
i_2.562949_42.179475_561,1990,2015,2.562949,42.179475,561
i_2.563637_42.107489_676,1990,2015,2.563637,42.107489,676
i_2.563716_42.053505_372,1990,2015,2.563716,42.053505,372
i_2.563847_42.080345_597,1990,2015,2.563847,42.080345,597
i_2.564121_42.008356_652,1990,2015,2.564121,42.008356,652
i_2.564717_41.954616_528,1990,2015,2.564717,41.954616,528
i_2.565441_41.819237_470,1990,2015,2.565441,41.819237,470
i_2.565516_41.792054_454,1990,2015,2.565516,41.792054,454
i_2.566991_41.762481_228,1990,2015,2.566991,41.762481,228
i_2.568485_41.898491_858,1990,2015,2.568485,41.898491,858
i_2.570266_42.350621_1056,1990,2015,2.570266,42.350621,1056
i_2.571341_41.83185_575,1990,2015,2.571341,41.83185,575
i_2.573032_41.939939_472,1990,2015,2.573032,41.939939,472
i_2.574065_42.341773_1056,1990,2015,2.574065,42.341773,1056
i_2.574212_42.305605_769,1990,2015,2.574212,42.305605,769
i_2.57422_42.206915_552,1990,2015,2.57422,42.206915,552
i_2.575086_42.356043_1001,1990,2015,2.575086,42.356043,1001
i_2.575379_41.949855_459,1990,2015,2.575379,41.949855,459
i_2.575713_41.999465_581,1990,2015,2.575713,41.999465,581
i_2.575898_42.053433_329,1990,2015,2.575898,42.053433,329
i_2.575998_41.673344_492,1990,2015,2.575998,41.673344,492
i_2.5766667_41.9348986_539,1990,2015,2.5766667,41.9348986,539
i_2.577704_41.82756_602,1990,2015,2.577704,41.82756,602
i_2.578045_41.792083_477,1990,2015,2.578045,41.792083,477
i_2.578413_41.765324_196,1990,2015,2.578413,41.765324,196
i_2.578732_41.806658_477,1990,2015,2.578732,41.806658,477
i_2.578974_41.953471_459,1990,2015,2.578974,41.953471,459
i_2.582294_41.999417_581,1990,2015,2.582294,41.999417,581
i_2.583291_41.846305_533,1990,2015,2.583291,41.846305,533
i_2.583594_41.799471_477,1990,2015,2.583594,41.799471,477
i_2.584167_46.835833_176,1990,2015,2.584167,46.835833,176
i_2.584833_41.794071_477,1990,2015,2.584833,41.794071,477
i_2.58575_42.314924_678,1990,2015,2.58575,42.314924,678
i_2.586325_41.749041_155,1990,2015,2.586325,41.749041,155
i_2.586509_42.287836_471,1990,2015,2.586509,42.287836,471
i_2.5866019_41.7971018_477,1990,2015,2.5866019,41.7971018,477
i_2.587272_42.161399_652,1990,2015,2.587272,42.161399,652
i_2.587369_42.107343_538,1990,2015,2.587369,42.107343,538
i_2.587816_41.704011_203,1990,2015,2.587816,41.704011,203
i_2.587828_42.062501_414,1990,2015,2.587828,42.062501,414
i_2.58853_41.981732_356,1990,2015,2.58853,41.981732,356
i_2.589404_41.792466_477,1990,2015,2.589404,41.792466,477
i_2.589846_41.78365_298,1990,2015,2.589846,41.78365,298
i_2.58992_41.94_539,1990,2015,2.5899200000000002,41.94,539
i_2.591385_41.899475_728,1990,2015,2.591385,41.899475,728
i_2.591928_41.813912_428,1990,2015,2.591928,41.813912,428
i_2.593253_41.985046_291,1990,2015,2.593253,41.985046,291
i_2.593859_41.698628_188,1990,2015,2.593859,41.698628,188
i_2.595411_42.025583_397,1990,2015,2.595411,42.025583,397
i_2.595934_41.942724_379,1990,2015,2.595934,41.942724,379
i_2.596857_41.795915_305,1990,2015,2.596857,41.795915,305
i_2.59761_42.297008_639,1990,2015,2.59761,42.297008,639
i_2.597638_41.670719_434,1990,2015,2.597638,41.670719,434
i_2.597698_41.628251_195,1990,2015,2.597698,41.628251,195
i_2.598398_41.741878_117,1990,2015,2.598398,41.741878,117
i_2.59882_42.251657_295,1990,2015,2.59882,42.251657,295
i_2.599728_42.107558_569,1990,2015,2.599728,42.107558,569
i_2.600138_42.05379_419,1990,2015,2.600138,42.05379,419
i_2.600656_41.963293_495,1990,2015,2.600656,41.963293,495
i_2.601203_41.871588_360,1990,2015,2.601203,41.871588,360
i_2.601241_41.873165_360,1990,2015,2.601241,41.873165,360
i_2.601318_41.819925_428,1990,2015,2.601318,41.819925,428
i_2.601954_42.026209_397,1990,2015,2.601954,42.026209,397
i_2.602519_41.853579_573,1990,2015,2.602519,41.853579,573
i_2.6029259_41.6530972_417,1990,2015,2.6029259,41.6530972,417
i_2.607644_41.65909_434,1990,2015,2.607644,41.65909,434
i_2.61061_42.305735_832,1990,2015,2.61061,42.305735,832
i_2.610803_42.242674_382,1990,2015,2.610803,42.242674,382
i_2.611383_42.179649_415,1990,2015,2.611383,42.179649,415
i_2.611591_42.343564_761,1990,2015,2.611591,42.343564,761
i_2.611768_42.116606_424,1990,2015,2.611768,42.116606,424
i_2.612121_42.080518_584,1990,2015,2.612121,42.080518,584
i_2.612692_42.026372_443,1990,2015,2.612692,42.026372,443
i_2.613587_41.900254_428,1990,2015,2.613587,41.900254,428
i_2.613908_41.81079_348,1990,2015,2.613908,41.81079,348
i_2.614011_41.693023_209,1990,2015,2.614011,41.693023,209
i_2.614516_41.654609_355,1990,2015,2.614516,41.654609,355
i_2.616281_41.76806_178,1990,2015,2.616281,41.76806,178
i_2.617563_41.957208_300,1990,2015,2.617563,41.957208,300
i_2.617938_41.691505_448,1990,2015,2.617938,41.691505,448
i_2.621996_42.023872_324,1990,2015,2.621996,42.023872,324
i_2.62264_41.620787_103,1990,2015,2.62264,41.620787,103
i_2.622777_41.891476_332,1990,2015,2.622777,41.891476,332
i_2.623076_42.270202_541,1990,2015,2.623076,42.270202,541
i_2.623673_42.224776_212,1990,2015,2.623673,42.224776,212
i_2.62397_42.170595_458,1990,2015,2.62397,42.170595,458
i_2.624198_41.854553_481,1990,2015,2.624198,41.854553,481
i_2.624325_42.053025_425,1990,2015,2.624325,42.053025,425
i_2.62465_42.026574_443,1990,2015,2.62465,42.026574,443
i_2.624904_41.636071_154,1990,2015,2.624904,41.636071,154
i_2.625156_41.671506_409,1990,2015,2.625156,41.671506,409
i_2.62588_41.772595_148,1990,2015,2.62588,41.772595,148
i_2.626643_41.711349_200,1990,2015,2.626643,41.711349,200
i_2.629975_42.313904_1073,1990,2015,2.629975,42.313904,1073
i_2.63467_42.261503_799,1990,2015,2.63467,42.261503,799
i_2.635168_41.832071_363,1990,2015,2.635168,41.832071,363
i_2.635599_42.251707_447,1990,2015,2.635599,42.251707,447
i_2.635632_42.288219_962,1990,2015,2.635632,42.288219,962
i_2.635815_42.089422_701,1990,2015,2.635815,42.089422,701
i_2.63621_42.026467_449,1990,2015,2.63621,42.026467,449
i_2.636695_41.987893_240,1990,2015,2.636695,41.987893,240
i_2.636767_41.610348_121,1990,2015,2.636767,41.610348,121
i_2.638225_41.819687_284,1990,2015,2.638225,41.819687,284
i_2.638704_41.648284_268,1990,2015,2.638704,41.648284,268
i_2.639444_41.828056_363,1990,2015,2.639444,41.828056,363
i_2.641104_41.847401_367,1990,2015,2.641104,41.847401,367
i_2.641611_41.756432_83,1990,2015,2.641611,41.756432,83
i_2.642469_41.818583_205,1990,2015,2.642469,41.818583,205
i_2.647225_42.314841_934,1990,2015,2.647225,42.314841,934
i_2.647351_42.279177_735,1990,2015,2.647351,42.279177,735
i_2.647541_41.99153_230,1990,2015,2.647541,41.99153,230
i_2.648191_42.125459_284,1990,2015,2.648191,42.125459,284
i_2.648572_42.071746_409,1990,2015,2.648572,42.071746,409
i_2.65035_41.693121_249,1990,2015,2.65035,41.693121,249
i_2.650743_41.716154_180,1990,2015,2.650743,41.716154,180
i_2.651002_41.71266_180,1990,2015,2.651002,41.71266,180
i_2.651866_42.304966_751,1990,2015,2.651866,42.304966,751
i_2.65419_41.878065_215,1990,2015,2.65419,41.878065,215
i_2.655111_41.65_193,1990,2015,2.655111,41.65,193
i_2.655314_42.340101_846,1990,2015,2.655314,42.340101,846
i_2.655506_41.857353_309,1990,2015,2.655506,41.857353,309
i_2.656263_41.941118_235,1990,2015,2.656263,41.941118,235
i_2.659685_41.978056_194,1990,2015,2.659685,41.978056,194
i_2.659914_42.161791_325,1990,2015,2.659914,42.161791,325
i_2.660014_42.19742_295,1990,2015,2.660014,42.19742,295
i_2.660395_42.071727_579,1990,2015,2.660395,42.071727,579
i_2.660404_42.035908_313,1990,2015,2.660404,42.035908,313
i_2.662361_41.666748_177,1990,2015,2.662361,41.666748,177
i_2.663627_42.146491_320,1990,2015,2.663627,42.146491,320
i_2.667832_42.268088_510,1990,2015,2.667832,42.268088,510
i_2.668014_41.768221_85,1990,2015,2.668014,41.768221,85
i_2.670084_41.833978_177,1990,2015,2.670084,41.833978,177
i_2.670687_41.715987_116,1990,2015,2.670687,41.715987,116
i_2.670986_42.127598_282,1990,2015,2.670986,42.127598,282
i_2.671391_42.287876_603,1990,2015,2.671391,42.287876,603
i_2.67202_42.161826_325,1990,2015,2.67202,42.161826,325
i_2.672065_41.917747_225,1990,2015,2.672065,41.917747,225
i_2.672151_42.197311_295,1990,2015,2.672151,42.197311,295
i_2.672285_42.053893_620,1990,2015,2.672285,42.053893,620
i_2.67276_42.017723_333,1990,2015,2.67276,42.017723,333
i_2.674664_41.666333_177,1990,2015,2.674664,41.666333,177
i_2.675926_42.107798_372,1990,2015,2.675926,42.107798,372
i_2.678209_42.37349_744,1990,2015,2.678209,42.37349,744
i_2.682179_42.308657_547,1990,2015,2.682179,42.308657,547
i_2.683045_42.378006_703,1990,2015,2.683045,42.378006,703
i_2.683438_42.299654_642,1990,2015,2.683438,42.299654,642
i_2.683541_42.27894_729,1990,2015,2.683541,42.27894,729
i_2.683541_42.342055_608,1990,2015,2.683541,42.342055,608
i_2.683754_42.260694_806,1990,2015,2.683754,42.260694,806
i_2.684093_42.170704_272,1990,2015,2.684093,42.170704,272
i_2.684589_42.053549_612,1990,2015,2.684589,42.053549,612
i_2.684757_42.02689_397,1990,2015,2.684757,42.02689,397
i_2.686353_41.774856_94,1990,2015,2.686353,41.774856,94
i_2.686412_41.666222_186,1990,2015,2.686412,41.666222,186
i_2.689288_42.096127_372,1990,2015,2.689288,42.096127,372
i_2.69279_42.122255_337,1990,2015,2.69279,42.122255,337
i_2.69505_41.902499_172,1990,2015,2.69505,41.902499,172
i_2.69512_42.342681_656,1990,2015,2.69512,42.342681,656
i_2.695191_42.378183_556,1990,2015,2.695191,42.378183,556
i_2.695341_41.645034_85,1990,2015,2.695341,41.645034,85
i_2.696101_42.188911_273,1990,2015,2.696101,42.188911,273
i_2.696256_42.143708_392,1990,2015,2.696256,42.143708,392
i_2.696357_42.071918_568,1990,2015,2.696357,42.071918,568
i_2.696409_42.035486_357,1990,2015,2.696409,42.035486,357
i_2.696445_42.116861_337,1990,2015,2.696445,42.116861,337
i_2.696519_42.354627_656,1990,2015,2.696519,42.354627,656
i_2.69919_41.790824_123,1990,2015,2.69919,41.790824,123
i_2.702088_41.640188_27,1990,2015,2.702088,41.640188,27
i_2.702555_41.843974_121,1990,2015,2.702555,41.843974,121
i_2.703618_42.394272_785,1990,2015,2.703618,42.394272,785
i_2.704192_42.27179_858,1990,2015,2.704192,42.27179,858
i_2.706438_42.310523_355,1990,2015,2.706438,42.310523,355
i_2.706757_42.396109_785,1990,2015,2.706757,42.396109,785
i_2.707239_42.278895_720,1990,2015,2.707239,42.278895,720
i_2.707672_42.306023_546,1990,2015,2.707672,42.306023,546
i_2.707761_41.758421_87,1990,2015,2.707761,41.758421,87
i_2.707989_42.242602_662,1990,2015,2.707989,42.242602,662
i_2.708192_42.224815_247,1990,2015,2.708192,42.224815,247
i_2.708665_42.089873_413,1990,2015,2.708665,42.089873,413
i_2.708912_42.035834_343,1990,2015,2.708912,42.035834,343
i_2.71305_41.921459_158,1990,2015,2.71305,41.921459,158
i_2.715214_41.664288_81,1990,2015,2.715214,41.664288,81
i_2.716363_42.261914_808,1990,2015,2.716363,42.261914,808
i_2.716923_42.407815_803,1990,2015,2.716923,42.407815,803
i_2.719725_42.324065_415,1990,2015,2.719725,42.324065,415
i_2.720073_42.242776_723,1990,2015,2.720073,42.242776,723
i_2.720614_42.117093_459,1990,2015,2.720614,42.117093,459
i_2.721689_42.05369_381,1990,2015,2.721689,42.05369,381
i_2.721737_41.864738_135,1990,2015,2.721737,41.864738,135
i_2.725497_42.11243_293,1990,2015,2.725497,42.11243,293
i_2.725556_43.458333_559,1990,2015,2.725556,43.458333,559
i_2.72591_42.297062_394,1990,2015,2.72591,42.297062,394
i_2.726579_42.142154_241,1990,2015,2.726579,42.142154,241
i_2.7266667_42.3678797_513,1990,2015,2.7266667,42.3678797,513
i_2.727222_48.463889_82,1990,2015,2.727222,48.463889,82
i_2.727954_42.10343_289,1990,2015,2.727954,42.10343,289
i_2.729863_41.723122_56,1990,2015,2.729863,41.723122,56
i_2.73_47.82_130,1990,1991,2.73,47.82,130
i_2.731355_42.157477_241,1990,2015,2.731355,42.157477,241
i_2.73169_42.364621_513,1990,2015,2.73169,42.364621,513
i_2.731862_42.324094_418,1990,2015,2.731862,42.324094,418
i_2.732014_42.28807_424,1990,2015,2.732014,42.28807,424
i_2.732183_42.360047_513,1990,2015,2.732183,42.360047,513
i_2.732307_42.224594_250,1990,2015,2.732307,42.224594,250
i_2.732475_42.152868_241,1990,2015,2.732475,42.152868,241
i_2.732697_42.125957_262,1990,2015,2.732697,42.125957,262
i_2.733919_42.123258_293,1990,2015,2.733919,42.123258,293
i_2.734008_42.390744_446,1990,2015,2.734008,42.390744,446
i_2.734572_41.738706_91,1990,2015,2.734572,41.738706,91
i_2.735259_42.091738_289,1990,2015,2.735259,42.091738,289
i_2.735672_42.283575_424,1990,2015,2.735672,42.283575,424
i_2.7362593_42.2300926_379,1990,2015,2.7362593,42.2300926,379
i_2.736944_46.678056_233,1990,2015,2.736944,46.678056,233
i_2.737381_42.163795_207,1990,2015,2.737381,42.163795,207
i_2.739642_41.712876_56,1990,2015,2.739642,41.712876,56
i_2.742649_42.357442_382,1990,2015,2.742649,42.357442,382
i_2.742876_42.301604_363,1990,2015,2.742876,42.301604,363
i_2.743562_41.830562_93,1990,2015,2.743562,41.830562,93
i_2.743648_42.242759_474,1990,2015,2.743648,42.242759,474
i_2.743874_41.752202_145,1990,2015,2.743874,41.752202,145
i_2.7439_42.270283_398,1990,2015,2.7439,42.270283,398
i_2.744651_42.080718_348,1990,2015,2.744651,42.080718,348
i_2.744692_41.849479_111,1990,2015,2.744692,41.849479,111
i_2.746322_41.738282_102,1990,2015,2.746322,41.738282,102
i_2.749792_42.393482_591,1990,2015,2.749792,42.393482,591
i_2.7522626_42.0861111_348,1990,2015,2.7522626,42.0861111,348
i_2.754553_42.418709_1066,1990,2015,2.754553,42.418709,1066
i_2.755912_42.381787_369,1990,2015,2.755912,42.381787,369
i_2.756453_42.279298_428,1990,2015,2.756453,42.279298,428
i_2.757042_42.087283_348,1990,2015,2.757042,42.087283,348
i_2.757122_42.009025_165,1990,2015,2.757122,42.009025,165
i_2.7573_42.044836_268,1990,2015,2.7573,42.044836,268
i_2.7605151_47.7034647_161,1990,2015,2.7605151,47.7034647,161
i_2.762274_42.305248_371,1990,2015,2.762274,42.305248,371
i_2.767933_42.396285_509,1990,2015,2.767933,42.396285,509
i_2.768168_42.279412_382,1990,2015,2.768168,42.279412,382
i_2.768213_42.359901_303,1990,2015,2.768213,42.359901,303
i_2.7682807_41.9483363_151,1990,2015,2.7682807,41.9483363,151
i_2.768383_42.293553_371,1990,2015,2.768383,42.293553,371
i_2.768705_42.205292_164,1990,2015,2.768705,42.205292,164
i_2.769157_42.080787_242,1990,2015,2.769157,42.080787,242
i_2.769205_42.067494_281,1990,2015,2.769205,42.067494,281
i_2.770377_41.740549_194,1990,2015,2.770377,41.740549,194
i_2.771752_42.36831_303,1990,2015,2.771752,42.36831,303
i_2.774214_42.359309_303,1990,2015,2.774214,42.359309,303
i_2.77476_41.863052_123,1990,2015,2.77476,41.863052,123
i_2.775703_42.281859_384,1990,2015,2.775703,42.281859,384
i_2.77833_42.224224_224,1990,2015,2.77833,42.224224,224
i_2.779134_42.341306_231,1990,2015,2.779134,42.341306,231
i_2.779938_42.396362_517,1990,2015,2.779938,42.396362,517
i_2.780483_42.288443_384,1990,2015,2.780483,42.288443,384
i_2.781928_42.235038_230,1990,2015,2.781928,42.235038,230
i_2.782491_41.714452_159,1990,2015,2.782491,41.714452,159
i_2.78576_41.816237_112,1990,2015,2.78576,41.816237,112
i_2.790476_41.84687_126,1990,2015,2.790476,41.84687,126
i_2.792307_42.396268_491,1990,2015,2.792307,42.396268,491
i_2.792507_42.387055_328,1990,2015,2.792507,42.387055,328
i_2.792697_42.277388_298,1990,2015,2.792697,42.277388,298
i_2.792842_42.207103_171,1990,2015,2.792842,42.207103,171
i_2.792985_42.189127_131,1990,2015,2.792985,42.189127,131
i_2.793965_42.260278_235,1990,2015,2.793965,42.260278,235
i_2.794148_41.828862_100,1990,2015,2.794148,41.828862,100
i_2.794398_41.750502_164,1990,2015,2.794398,41.750502,164
i_2.794936_42.335031_234,1990,2015,2.794936,42.335031,234
i_2.796246_42.305313_332,1990,2015,2.796246,42.305313,332
i_2.799256_41.735198_175,1990,2015,2.799256,41.735198,175
i_2.8_42.45_430,1990,2015,2.8,42.45,430
i_2.802407_42.274703_235,1990,2015,2.802407,42.274703,235
i_2.803369_42.35576_280,1990,2015,2.803369,42.35576,280
i_2.803782_42.324375_298,1990,2015,2.803782,42.324375,298
i_2.803987_42.155822_201,1990,2015,2.803987,42.155822,201
i_2.804847_42.270204_235,1990,2015,2.804847,42.270204,235
i_2.805068_42.198154_171,1990,2015,2.805068,42.198154,171
i_2.805217_42.14952_201,1990,2015,2.805217,42.14952,201
i_2.806477_42.13331_157,1990,2015,2.806477,42.13331,157
i_2.806794_42.426914_678,1990,2015,2.806794,42.426914,678
i_2.808692_41.797363_133,1990,2015,2.808692,41.797363,133
i_2.810179_41.70099_49,1990,2015,2.810179,41.70099,49
i_2.814175_42.397206_364,1990,2015,2.814175,42.397206,364
i_2.81571_42.287334_229,1990,2015,2.81571,42.287334,229
i_2.815867_42.233297_186,1990,2015,2.815867,42.233297,186
i_2.816655_42.380099_317,1990,2015,2.816655,42.380099,317
i_2.816762_42.297107_284,1990,2015,2.816762,42.297107,284
i_2.817242_42.062942_125,1990,2015,2.817242,42.062942,125
i_2.821868_41.820802_145,1990,2015,2.821868,41.820802,145
i_2.822653_42.407126_364,1990,2015,2.822653,42.407126,364
i_2.828147_41.723536_48,1990,2015,2.828147,41.723536,48
i_2.828844_42.333205_195,1990,2015,2.828844,42.333205,195
i_2.828868_42.355801_173,1990,2015,2.828868,42.355801,173
i_2.829208_42.279339_181,1990,2015,2.829208,42.279339,181
i_2.830417_41.77488_245,1990,2015,2.830417,41.77488,245
i_2.830427_41.729808_147,1990,2015,2.830427,41.729808,147
i_2.831147_42.411642_320,1990,2015,2.831147,42.411642,320
i_2.832637_42.308074_247,1990,2015,2.832637,42.308074,247
i_2.837646_41.771287_245,1990,2015,2.837646,41.771287,245
i_2.83968_42.401748_248,1990,2015,2.83968,42.401748,248
i_2.839814_42.348612_173,1990,2015,2.839814,42.348612,173
i_2.841376_42.209918_166,1990,2015,2.841376,42.209918,166
i_2.841478_42.377776_266,1990,2015,2.841478,42.377776,266
i_2.842754_41.793361_178,1990,2015,2.842754,41.793361,178
i_2.84278_41.747885_259,1990,2015,2.84278,41.747885,259
i_2.843186_42.45759_306,1990,2015,2.843186,42.45759,306
i_2.843912_42.163989_134,1990,2015,2.843912,42.163989,134
i_2.84596_41.816334_148,1990,2015,2.84596,41.816334,148
i_2.846046_41.780306_251,1990,2015,2.846046,41.780306,251
i_2.847675_42.109055_129,1990,2015,2.847675,42.109055,129
i_2.8484783_39.3991643_73,1990,2015,2.8484783,39.3991643,73
i_2.849557_42.336017_137,1990,2015,2.849557,42.336017,137
i_2.852118_42.279281_160,1990,2015,2.852118,42.279281,160
i_2.852554_42.378277_206,1990,2015,2.852554,42.378277,206
i_2.853588_42.162444_134,1990,2015,2.853588,42.162444,134
i_2.853863_42.000038_191,1990,2015,2.853863,42.000038,191
i_2.854221_41.783937_251,1990,2015,2.854221,41.783937,251
i_2.854234_42.413475_243,1990,2015,2.854234,42.413475,243
i_2.854557_41.741586_123,1990,2015,2.854557,41.741586,123
i_2.8553_41.748027_259,1990,2015,2.8553,41.748027,259
i_2.85938_42.285594_181,1990,2015,2.85938,42.285594,181
i_2.862976_42.305412_207,1990,2015,2.862976,42.305412,207
i_2.864438_42.189233_97,1990,2015,2.864438,42.189233,97
i_2.864663_42.350832_139,1990,2015,2.864663,42.350832,139
i_2.864697_42.414181_152,1990,2015,2.864697,42.414181,152
i_2.865286_42.360335_159,1990,2015,2.8652860000000002,42.360335,159
i_2.865514_42.333028_119,1990,2015,2.865514,42.333028,119
i_2.865873_42.082958_93,1990,2015,2.865873,42.082958,93
i_2.866525_41.793166_180,1990,2015,2.866525,41.793166,180
i_2.869986_42.436909_180,1990,2015,2.869986,42.436909,180
i_2.871588_42.246882_100,1990,2015,2.871588,42.246882,100
i_2.873055_42.118993_149,1990,2015,2.873055,42.118993,149
i_2.873819_42.344151_139,1990,2015,2.873819,42.344151,139
i_2.873852_41.714588_203,1990,2015,2.873852,41.714588,203
i_2.877093_42.414988_211,1990,2015,2.877093,42.414988,211
i_2.877237_42.459432_471,1990,2015,2.877237,42.459432,471
i_2.877641_42.143964_122,1990,2015,2.877641,42.143964,122
i_2.878241_42.000382_212,1990,2015,2.878241,42.000382,212
i_2.878319_41.729878_114,1990,2015,2.878319,41.729878,114
i_2.879979_42.296425_198,1990,2015,2.879979,42.296425,198
