level,pred,rsq
19,T_BS,0.33872861234617124
19,T_ESP,0.3378093795480968
19,TOTN,0.33863385349935654
19,ALSA,0.3382106274623721
19,PBR,0.33734441994829373
20,elv,0.3376714745700137
20,matgs,0.33925021274743167
20,tmonthmin,0.3379675862129388
20,tmonthmax,0.33783194525763705
20,ndaysgs,0.33866822083284376
20,mai,0.33471613385833066
20,pmonthmin,0.33467414351636315
20,mapgs,0.33640015450416594
20,mav,0.33917840047064024
20,alpha,0.3378526817263271
20,vcmax25,0.33806555832934865
20,gs_accl,0.3388645094009991
20,ai,0.33655386876979204
20,cwdx80,0.3359180251288759
20,ndep,0.337270555641679
20,co2,0.33572209681596854
20,AWC_CLASS,0.33846205604304447
20,T_CLAY,0.33807631131928334
20,T_SILT,0.3388362169098828
20,T_GRAVEL,0.3385114463297034
20,T_PH_H2O,0.33893593924082865
20,T_BS,0.33887240747560077
20,T_ESP,0.3383501513921819
20,TOTN,0.3387052248415567
20,ALSA,0.3380590502288749
20,PBR,0.33739378629407785
21,elv,0.33935578273122224
21,tmonthmin,0.3376933791906227
21,tmonthmax,0.3386968814778391
21,ndaysgs,0.3404235264656643
21,mai,0.3370759420822545
21,pmonthmin,0.33569572729730196
21,mapgs,0.33759887434258434
21,mav,0.3393427446713574
21,alpha,0.3396851117187001
21,vcmax25,0.3396739345447397
21,gs_accl,0.3397999407288263
21,ai,0.3384714593378542
21,cwdx80,0.3384207070999608
21,ndep,0.33780151363958916
21,co2,0.3369591518602518
21,AWC_CLASS,0.34054933085542355
21,T_CLAY,0.33981900558812744
21,T_SILT,0.34045731419008357
21,T_GRAVEL,0.34080387678956453
21,T_PH_H2O,0.3406243107098967
21,T_BS,0.3412257491524511
21,T_ESP,0.34140639175394044
21,TOTN,0.3409959924200885
21,ALSA,0.34105880746292416
21,PBR,0.338496328752409
22,elv,0.3390318987516762
22,tmonthmin,0.33950259705607344
22,tmonthmax,0.3408246868085188
22,ndaysgs,0.33869134106015236
22,mai,0.3367256574275844
22,pmonthmin,0.3390225753815971
22,mapgs,0.33991198018822044
22,mav,0.3386095796220095
22,alpha,0.3386171016432194
22,vcmax25,0.33981628261026664
22,gs_accl,0.34146766100739523
22,ai,0.33875584326269936
22,cwdx80,0.33864708742392446
22,ndep,0.3389419526947979
22,co2,0.33705366821619304
22,AWC_CLASS,0.339473854500505
22,T_CLAY,0.3406622424688234
22,T_SILT,0.34051083807269694
22,T_GRAVEL,0.34036550896402595
22,T_PH_H2O,0.34150507794568935
22,T_BS,0.3414715848990776
22,TOTN,0.3412405414691995
22,ALSA,0.34129752587386186
22,PBR,0.3391747749857328
23,elv,0.34048513010822784
23,tmonthmin,0.3406396289210801
23,tmonthmax,0.34161439055105697
23,ndaysgs,0.34100171527975925
23,mai,0.33846649300053055
23,pmonthmin,0.3404774451488621
23,mapgs,0.33984450583054543
23,mav,0.34054890943837496
23,alpha,0.3405033638095184
23,vcmax25,0.34065944117299113
23,gs_accl,0.33907270998472383
23,ai,0.33917512313078507
23,cwdx80,0.33737168043119337
23,ndep,0.3374987520122238
23,co2,0.33686509511336776
23,AWC_CLASS,0.33953287217486455
23,T_CLAY,0.34029555356293745
23,T_SILT,0.3396743911464907
23,T_GRAVEL,0.339913263086321
23,T_BS,0.3411149124401088
23,TOTN,0.34047394943047077
23,ALSA,0.34073869736978324
23,PBR,0.3382134745077615
24,elv,0.33988507596314704
24,tmonthmin,0.338549528994102
24,ndaysgs,0.33914487588626746
24,mai,0.3388945955313908
24,pmonthmin,0.3396943434912008
24,mapgs,0.3385681865752226
24,mav,0.33962812018859445
24,alpha,0.33937094848204186
24,vcmax25,0.33904524072790826
24,gs_accl,0.3413841669104448
24,ai,0.3375927230979869
24,cwdx80,0.3390113410177597
24,ndep,0.3368937761989397
24,co2,0.33686433731432974
24,AWC_CLASS,0.34055346286617605
24,T_CLAY,0.3407758824578556
24,T_SILT,0.3416173175044346
24,T_GRAVEL,0.3407490763129049
24,T_BS,0.34088359814474734
24,TOTN,0.34253797354062676
24,ALSA,0.3409732756572452
24,PBR,0.33984033933139557
25,elv,0.341100642938034
25,tmonthmin,0.3409556695039244
25,ndaysgs,0.3430603339518357
25,mai,0.34052139656015773
25,pmonthmin,0.3392257428624335
25,mapgs,0.3407899258093767
25,mav,0.3424314613762098
25,alpha,0.341359970159885
25,vcmax25,0.34153685530740713
25,gs_accl,0.34193123516446877
25,ai,0.33844275251468703
25,cwdx80,0.33993661611020565
25,ndep,0.33929007989777304
25,co2,0.3379702084864701
25,AWC_CLASS,0.3425630970870513
25,T_CLAY,0.3425317845555288
25,T_SILT,0.34276008112573786
25,T_GRAVEL,0.34158274443517483
25,T_BS,0.342810630355607
25,ALSA,0.3435254421305545
25,PBR,0.34020520058691
26,elv,0.33986830545661356
26,tmonthmin,0.3423883769639108
26,ndaysgs,0.34320749662305694
26,mai,0.34255596207532646
26,pmonthmin,0.3416939553884623
26,mapgs,0.34321536313532103
26,mav,0.3424147112546619
26,alpha,0.3437152711645535
26,vcmax25,0.34206777910149605
26,gs_accl,0.34193800735501123
26,ai,0.33929431924531095
26,cwdx80,0.34010754901117385
26,ndep,0.3397210281406267
26,co2,0.3395692634006808
26,AWC_CLASS,0.34322546659736003
